"Year","State_fip","FIPS","County","total_asian_pacific_pop","DSW_male","DSW_female","total_DSW","BA_higher_ratio_male","BA_higher_ratio_female","BA_higher_ratio_2534","BA_higher_ratio_3544","BA_higher_ratio_4564","BA_higher_ratio_65","BA_higher_ratio_white","BA_higher_ratio_black","BA_higher_ratio_native","BA_higher_ratio_asian_pacific","below_poverty_ratio","below_poverty_ratio_male","below_poverty_ratio_female","below_poverty_ratio_2534","below_poverty_ratio_3544","below_poverty_ratio_4564","below_poverty_ratio_65","below_poverty_ratio_white","below_poverty_ratio_black","below_poverty_ratio_native","below_poverty_ratio_asian_pacific","BA_higher_ratio","male_seperated","female_divorced","female_widowed","female_seperated","female_married","female_never_married","male_divorced","male_widowed","male_married","male_never_married","female_nospouse_withchildren","male_nospouse_withchildren","total_female_pop","total_male_pop","total_pacific_pop","total_asian_pop","total_native","total_black","total_white","foreign_born","US_born","total_housing_unitsE","per_capita_income","mean_household_income","public_admin","other_services","arts_ent_rec","edu_health_social","prof_scientific","finance_insurance","information","transportation","retail_trade","wholesale_trade","manufacturing","construction","agriculture_mining","production_pe","natural_resources_pe","sales_pe","service_pe","management_pe","armed_forces_pe","unemployed_pop_pe","not_in_labor_force_pe","employed_pop_pe","veterans_pe","public_admin_pe","other_services_pe","arts_ent_rec_pe","edu_health_social_pe","prof_scientific_pe","finance_insurance_pe","information_pe","transportation_pe","retail_trade_pe","wholesale_trade_pe","manufacturing_pe","construction_pe","agriculture_mining_pe","total_death_rate","DOD_death_rate","Mental_health_providers","Primary_care_physicians","MHP_ratio","PCP_ratio","Median_household_income","Avg_mentally_unhealthy_days","Alcohol_impaired_driving_deaths","Excessive_drinking","Teen_birth_rate","Poor_fair_health","Adult_smoking","Children_in_poverty","Severe_housing_problems","Health_rank_population","Locality.Name","Health.District","Death.Count","VDH_death_rate","State","County_Name","Population_2020","RUCC_2023","Description"
2021,51,51197,"Wythe County, Virginia",0.9,20.2,25.1,45.3,0.121492644420524,0.22261516984644,0.249917464509739,0.181957655722614,0.182925401100831,0.195369753497668,0.197143289759249,0.119191919191919,0,0.344036697247706,0.152439676373098,0.149823427755654,0.166411546031052,0.163989290495315,0.192025518341308,0.130589244150435,0.0723032069970845,0.140823262839879,0.243194192377495,1,0.514285714285714,19.6,4.1,12.2,10.8,2.1,52.9,21.9,12.6,3.5,53.2,26.6,3.1,2.6,51.3,48.7,0.1,0.8,0.1,2.1,94.2,1,98.4,14033,28926,66772,474,441,1221,2954,720,498,90,974,1564,196,2469,670,495,20.2,10.1,20.1,18.7,30.8,0,2.9,43.1,54,22764,3.7,3.5,9.6,23.1,5.6,3.9,0.7,7.6,12.3,1.5,19.3,5.2,3.9,0.0241564602798083,0.00130706298107179,57,12,0.001988,0.000417,48543,4.8,22,19,34,20,24,19,11,28684,"Wythe County","Mount Rogers",8,28,"VA","Wythe County","28,290",6,"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area"
2021,51,51199,"York County, Virginia",5.5,10.8,19.3,30.1,0.324940257620796,0.48266228430567,0.400918133129304,0.525111834078894,0.530942645596199,0.436842105263158,0.502687403510778,0.36423036012764,0.428571428571429,0.60290986515259,0.0485130248690134,0.0526703197840844,0.0776401134112712,0.0878895316290353,0.0523094856476759,0.052646617615544,0.0493197278911565,0.0431962799804209,0.0681896452760877,0,0.0639028254555057,48.5,1,9.3,8.6,1.4,57.7,23,6.5,3.3,61.4,27.7,4.8,2,50.9,49.1,0.1,5.4,0.1,13.1,72.2,7.5,89,27633,42982,113332,3655,1303,2812,7619,4781,1536,426,850,2890,631,3004,1620,133,7.7,8.2,17.1,12.5,54.4,7.7,2.8,32.6,56.9,48850,11.7,4.2,9,24.4,15.3,4.9,1.4,2.7,9.2,2,9.6,5.2,0.4,0.012906905511312,0.000295739242485055,52,89,0.000762,0.001312,91535,3.8,29,19,7,13,15,6,11,68280,"York County","Peninsula",6,8.7,"VA","York County","70,045",1,"Metro - Counties in metro areas of 1 million population or more"
2021,51,51510,"Alexandria city, Virginia",6.4,13,19.9,32.9,0.48531254895817,0.65630856465538,0.682791265842113,0.694672477281173,0.624373441636892,0.586758235862217,0.774210647927908,0.416224562514847,0.387434554973822,0.68171939145134,0.0957719144806981,0.139372121553406,0.153099157878765,0.1128963255217,0.110953136107617,0.0993443274389032,0.0821050207277752,0.0544033046412042,0.170974690360797,0.270655270655271,0.106069592724397,65.2,2,11.6,6,2.3,39.9,40.2,9.3,1.7,46.8,40.2,3.7,0.8,52.2,47.8,0,6.4,0.2,21.6,58.8,25.6,71.2,80040,68640,142940,15312,7431,8854,16579,23209,6058,2216,4069,5180,672,2381,4788,232,5.9,5.1,13.2,13.7,62,2.1,2.5,21.7,73.7,126261,15.8,7.7,9.1,17.1,23.9,6.2,2.3,4.2,5.3,0.7,2.5,4.9,0.2,0.00800020984156962,0.000489630329101528,553,114,0.003472,0.00071,102589,3.8,32,20,21,13,12,14,17,159428,"Alexandria City","Alexandria",23,14.5,"VA","Alexandria city","159,467",1,"Metro - Counties in metro areas of 1 million population or more"
2021,51,51520,"Bristol city, Virginia",0.3,22.2,27.9,50.1,0.14016139044072,0.264701436130008,0.191288729232151,0.284764826175869,0.279935646977706,0.180681213411389,0.240861560461167,0.210144927536232,NA,0.386363636363636,0.177159240234142,0.172667989793025,0.210729355033152,0.316727844782381,0.142061281337047,0.121709731948805,0.140096618357488,0.164890747234961,0.133056133056133,NA,0.0227272727272727,23.4,2.3,12.9,12.9,2.1,44.8,27.3,18.2,1.7,41.8,36,7.3,0.7,52.7,47.3,0,0.3,0,6,88.4,1.7,98.2,8692,27869,61950,368,481,1072,1611,670,240,37,503,825,199,1160,529,38,16.6,8.6,21,18.6,35.2,0,2.1,42,55.8,13611,4.8,6.2,13.9,20.8,8.7,3.1,0.5,6.5,10.7,2.6,15,6.8,0.5,0.0248659190638713,0.000812611734113441,12,9,0.000716,0.000546,37678,5.2,33,17,26,22,24,38,14,16762,"Bristol City","Mount Rogers",6,34.6,"VA","Bristol city","17,219",2,"Metro - Counties in metro areas of 250,000 to 1 million population"
2021,51,51530,"Buena Vista city, Virginia",1,12.1,32,44.1,0.107626279300099,0.209591474245115,0.188105117565698,0.24622030237581,0.256940342587123,0.0930041152263374,0.201281366791244,0.0592592592592593,NA,0,0.214320745463462,0.172744721689059,0.293156281920327,0.357723577235772,0.265934065934066,0.207388204795852,0.205521472392638,0.224665567161444,0,NA,1,19.5,2.5,19,12.7,0.3,40,27.9,8.7,0.9,55.5,32.4,7.5,0.9,54.5,45.5,0.3,0.7,0.1,7.5,87.9,1.1,98.5,2941,32082,81923,105,147,756,796,141,100,2,88,285,5,392,88,69,12.4,5.3,12.9,37.8,31.6,0.1,0.7,44.7,54.5,5283,3.5,4.9,25.4,26.8,4.7,3.4,0.1,3,9.6,0.2,13.2,3,2.3,0.0266826923076923,NA,5,2,0.000772,0.000321,44752,5.4,NA,17,7,24,26,26,20,6478,"Buena Vista City","Central Shenandoah",2,31.2,"VA","Buena Vista city","6,641",6,"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area"
2021,51,51540,"Charlottesville city, Virginia",7,11.2,19.5,30.7,0.379990208732031,0.566202201437933,0.702463605823068,0.572853279242732,0.527265187642546,0.481468218442256,0.680628272251309,0.161661104931405,0.203125,0.702877697841727,0.230916073904052,0.271168337981368,0.309339382538453,0.187274563555043,0.144396105241351,0.15618404390038,0.127681660899654,0.195595686631155,0.282038533250466,0.368421052631579,0.417413113579362,58,0.5,12.2,5.5,1.8,31.2,49.2,9,1.7,35.3,53.5,5,1.2,52,48,0,7,0.2,18,69.7,11.2,87,21285,42474,98389,583,1170,3191,9571,3387,1307,623,585,1984,123,990,1007,9,7.2,3.8,14.4,17,57.6,0.3,2.8,35.5,61.4,39162,2.4,4.8,13,39,13.8,5.3,2.5,2.4,8.1,0.5,4,4.1,0,0.0124704511973689,0.000787968070163418,448,140,0.009434,0.002907,58717,4.4,20,18,13,18,18,22,19,47266,"Charlottesville City","Blue Ridge",12,25.6,"VA","Charlottesville city","46,553",3,"Metro - Counties in metro areas of fewer than 250,000 population"
2021,51,51550,"Chesapeake city, Virginia",3.6,12,21.4,33.4,0.214479705039997,0.381117101274902,0.344410262363594,0.414275517487509,0.356270931797552,0.299775062313818,0.368119779793133,0.304055286464139,0.339080459770115,0.494490144342698,0.0795292292201415,0.107896203136194,0.141778886541252,0.105637303638894,0.108768728390319,0.0836900012090436,0.0722458084478664,0.0507432808678306,0.136218897060896,0,0.0788272872461784,35.5,2,11.8,7.4,2.2,51.6,27.1,7.7,2.3,56,32,7.2,1.6,51.5,48.5,0.1,3.5,0.2,29.6,58.3,6.3,91.3,94035,38952,104765,11470,5774,9599,26813,14825,7539,2475,6326,12061,2100,8599,7526,130,10.9,9.6,20.9,15.1,43.5,4.4,3.2,33,59.4,178397,10,5,8.3,23.3,12.9,6.5,2.1,5.5,10.5,1.8,7.5,6.5,0.1,0.0140182695144789,0.000734634398954651,298,197,0.001217,0.000812,77361,4,32,18,15,16,17,12,15,244835,"Chesapeake City","Chesapeake",59,23.9,"VA","Chesapeake city","249,422",1,"Metro - Counties in metro areas of 1 million population or more"
2021,51,51570,"Colonial Heights city, Virginia",3.5,14.2,27.6,41.8,0.197431589054249,0.236283311956677,0.233158531665994,0.339547270306258,0.238718116415958,0.253516998827667,0.2895467160037,0.145098039215686,NA,0.138766519823789,0.0898769574944072,0.102718566573988,0.128302914737129,0.0974099099099099,0.124661246612466,0.125690244543781,0.0451693851944793,0.0667329154563522,0.15129396151294,0,0.164362519201229,25.9,1.5,14.2,10.4,3,40.4,31.9,9.9,2.8,53.7,32.1,9.1,1,54.7,45.3,0,3.5,0.2,17,73.2,5.1,92.7,8107,34081,80723,745,534,813,1857,789,568,120,610,1298,162,647,411,38,14.7,9.2,22.1,14.3,39.8,0.6,4.1,35.4,59.8,13810,8.7,6.2,9.5,21.6,9.2,6.6,1.4,7.1,15.1,1.9,7.5,4.8,0.4,0.0256202367439598,0.0016215339711367,36,23,0.00207,0.00129,57688,4.6,63,19,28,19,21,16,17,17370,"Colonial Heights City","Chesterfield",15,87.2,"VA","Colonial Heights city","18,170",1,"Metro - Counties in metro areas of 1 million population or more"
2021,51,51580,"Covington city, Virginia",1.2,14,27.3,41.3,0.0792660550458716,0.161922538497434,0.0782268578878748,0.233668341708543,0.141043723554302,0.106849315068493,0.122765196662694,0.104972375690608,NA,0.741379310344828,0.158345221112696,0.173339399454049,0.201590457256461,0.215317919075144,0.262626262626263,0.0841201716738197,0.0862385321100917,0.170101974397917,0.0707692307692308,NA,0.0434782608695652,13.8,0.7,14.1,11,2.2,51.7,21.1,12,1.3,57.6,28.4,8.4,2.3,51.7,48.3,0,1.2,0,12.1,81.8,1.1,98,3046,23589,52783,167,64,244,545,145,26,12,140,325,8,416,219,0,16.1,12.8,25,25.2,20.9,0,1.8,47.6,50.6,4439,7.2,2.8,10.6,23.6,6.3,1.1,0.5,6.1,14.1,0.3,18,9.5,0,0.030511060259344,NA,16,3,0.00289,0.000549,41842,4.9,NA,18,NA,21,23,23,18,5538,"Covington City","Alleghany",3,53.2,"VA","Covington city","5,737",6,"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area"
2021,51,51590,"Danville city, Virginia",1.5,20.8,34.2,55,0.112405653209057,0.189495925143375,0.206259150805271,0.20488346281909,0.175769160750046,0.159393448315777,0.256072369826911,0.101111353235999,0.263157894736842,0.457883369330454,0.230963788029865,0.375,0.403224568138196,0.469516728624535,0.323504273504274,0.366734406753166,0.203140019224608,0.162171312492947,0.2845692368214,0.315789473684211,0.134185303514377,18.1,3.1,15.9,13.4,4.9,32.7,33.1,13.9,3.8,37.9,41.3,8.4,1.2,55.2,44.8,0.1,1.4,0,49.3,43.4,3.7,95.6,22264,24535,55357,857,683,1539,4899,1320,494,99,672,2440,213,2582,1136,3,21.3,7.7,21.2,23.2,26.5,0.1,3.2,47.1,49.6,33123,5.1,4,9.1,28.9,7.8,2.9,0.6,4,14.4,1.3,15.2,6.7,0,0.0305544946356029,0.00135411964862331,126,44,0.003145,0.001081,36073,5,17,15,41,25,23,37,16,40044,"Danville City","Pittsylvania/Danville",18,45.1,"VA","Danville city","42,590",4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area"
2021,51,51595,"Emporia city, Virginia",0,21.1,41.6,62.7,0.0721457791000372,0.129888268156425,0.0754147812971342,0.243675099866844,0.104866346812886,0.0907194994786236,0.196392785571142,0.0909090909090909,0,NA,0.214809515292434,0.522306855277476,0.560653188180404,0.597609561752988,0.602870813397129,0.423017107309487,0.194444444444444,0.0995515695067265,0.22268326417704,0,NA,12.3,6.5,24.5,15.9,1.2,30,28.4,10.1,4.5,34,44.9,11.7,3.1,57,43,0,0,0.1,63.5,21.5,2.6,96.3,2794,21498,52278,218,47,136,250,306,60,0,262,353,45,372,86,32,38.2,7.1,18.6,15.2,21,0,9.4,40.6,49.9,4107,10.1,2.2,6.3,11.5,14.1,2.8,0,12.1,16.3,2.1,17.2,4,1.5,0.0267833465924158,NA,17,NA,0.003185,NA,38631,5.5,50,13,22,32,27,34,27,5346,"Emporia City","Crater",6,114.1,"VA","Emporia city","5,766",6,"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area"
2021,51,51600,"Fairfax city, Virginia",18.4,8.7,17.2,25.9,0.424570989498847,0.605933724129681,0.65280863218026,0.679456193353474,0.621809013551844,0.503382187147689,0.655281232596993,0.518666666666667,0,0.677565555195856,0.100652014335679,0.101895119418484,0.192816163631828,0.131139489194499,0.129876089949518,0.0682520808561237,0.0299319727891156,0.0934876793934471,0.087719298245614,0,0.0728188687886421,61.4,2,9.6,7.2,0.4,52.2,30.6,5,1.7,58.2,33.2,1.5,1.8,51.1,48.9,0,18.4,0,5.4,63.2,29.1,68.7,9294,57091,149070,1160,874,1196,3120,3228,780,322,426,875,81,572,662,20,6.5,3.5,15.1,17.4,57.5,0.2,2.6,27.8,69.4,18569,8.7,6.6,9,23.4,24.2,5.9,2.4,3.2,6.6,0.6,4.3,5,0.2,0.0187009101109587,0.000997381872584466,358,4,0.014925,0.000163,106430,3.4,25,17,10,13,12,7,15,24019,"Fairfax City","Fairfax",5,21.3,"VA","Fairfax city","24,146",1,"Metro - Counties in metro areas of 1 million population or more"
2021,51,51610,"Falls Church city, Virginia",9.2,8.4,15.1,23.5,0.529957105299571,0.766673302807087,0.771005917159763,0.895681707908782,0.77116369846304,0.717801047120419,0.832984840564558,0.64010989010989,0,0.655866900175131,0.0248013816925734,0.0168649032487129,0.0473882606354335,0.0486656200941915,0.0101918465227818,0.0244522070498571,0.0967741935483871,0.020590625846654,0.0719530102790015,0,0.0186706497386109,78.7,0,8.3,6,0.8,53,31.9,6.4,2,58.4,33.3,5.2,1,51.9,48.1,0,9.2,0.2,4.7,76.4,15.9,79.9,6069,76354,193242,1223,451,677,1638,2424,481,136,203,434,43,122,142,0,3.3,1.2,12.1,12.2,71.2,0.9,3.8,25.7,69.6,10834,15.3,5.7,8.5,20.5,30.4,6,1.7,2.5,5.4,0.5,1.5,1.8,0,0.0169562486916475,0.0014653548252041,168,42,0.011494,0.002841,137849,3.2,NA,21,4,9,9,4,17,14617,"Falls Church City","Fairfax",3,20.5,"VA","Falls Church city","14,658",1,"Metro - Counties in metro areas of 1 million population or more"
2021,51,51620,"Franklin city, Virginia",2.8,13.7,33,46.7,0.154461062403301,0.187958435207824,0.125662376987131,0.263905325443787,0.22159959246052,0.23780487804878,0.259215219976219,0.148550724637681,NA,0.506172839506173,0.197879423005795,0.325901328273245,0.391638225255973,0.353658536585366,0.24330900243309,0.268852459016393,0.226993865030675,0.0566600397614314,0.296152084287678,NA,0.524229074889868,21,2,15.8,12,5.2,33.6,33.4,7.3,4.4,52.2,33.9,8.6,0.5,56.4,43.6,0,2.8,0,53.3,37.9,3,96.4,3878,26519,60168,230,80,345,915,369,147,0,157,237,78,784,82,0,21.2,8.8,16.4,26.9,26.7,0,5.1,40.2,54.8,6126,6.7,2.3,10.1,26.7,10.8,4.3,0,4.6,6.9,2.3,22.9,2.4,0,0.0328726186029137,NA,13,10,0.001631,0.001248,45433,4.8,0,16,43,25,22,33,18,7967,"Franklin City","Western Tidewater",3,38.3,"VA","Franklin city","8,180",6,"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area"
2021,51,51630,"Fredericksburg city, Virginia",3.5,12.6,17.1,29.7,0.27748974696278,0.416236077620852,0.321997874601488,0.461794019933555,0.516404199475066,0.375364667747164,0.51105719884296,0.239850427350427,0.205128205128205,0.426621160409556,0.14288506645817,0.220085980415572,0.199449642267474,0.201856946354883,0.209357277882798,0.107711138310894,0.162283515073765,0.111425812681043,0.156716417910448,0,0.151898734177215,42.7,2.4,11.8,3.8,1.5,37.4,45.6,9.2,1,42.5,45,4.9,2.2,54.4,45.6,0,3.5,0.1,20.7,61.9,10.4,87.6,11961,40619,100399,1746,528,1623,3929,2303,699,265,595,1567,298,651,989,90,9.1,6.2,18.3,16.5,49.9,0.5,3.5,28.9,67.2,22054,11.4,3.5,10.6,25.7,15.1,4.6,1.7,3.9,10.3,1.9,4.3,6.5,0.6,0.0180098235401128,0.00127342186647262,201,40,0.006944,0.001372,62121,4.6,38,19,13,18,17,24,20,29036,"Fredericksburg City","Rappahannock",15,50.9,"VA","Fredericksburg city","27,982",1,"Metro - Counties in metro areas of 1 million population or more"
2021,51,51640,"Galax city, Virginia",0.9,14.3,36.1,50.4,0.100747481312967,0.202085004009623,0.197183098591549,0.131455399061033,0.225858369098712,0.129166666666667,0.199896560641324,0,0,0,0.219459123406901,0.224947145877378,0.29023746701847,0.222764227642276,0.370030581039755,0.224411951684679,0.0528052805280528,0.246121831252365,0.1784140969163,0,0.25,17.9,0,16.6,14,5.5,42.1,21.8,8.3,6,54.3,31.4,6.2,3.6,55.2,44.8,0.4,0.5,0.1,7.2,81.9,7.9,90.8,3255,29297,68466,341,123,270,659,262,177,40,35,505,72,334,101,69,15.7,7.3,26.9,20,30.1,0,3.1,40.3,56.7,5087,11.4,4.1,9,22.1,8.8,5.9,1.3,1.2,16.9,2.4,11.2,3.4,2.3,0.038916704597178,NA,45,NA,0.007092,NA,37229,5.5,50,16,43,28,27,33,14,6347,"Galax City","Mount Rogers",4,63.5,"VA","Galax city","6,720",6,"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area"
2021,51,51650,"Hampton city, Virginia",2.3,17.3,24.8,42.1,0.166517809836661,0.287882517023546,0.282475490196078,0.265888700671309,0.286343350193395,0.247977791604844,0.283638580536998,0.253986178237499,0.284263959390863,0.391640163562017,0.143636542492414,0.231909274506758,0.33152956076219,0.2211422752939,0.250465549348231,0.202358519238952,0.163852709438817,0.0845124209963529,0.197307349460548,0.0486815415821501,0.0997340425531915,27.3,3,13,9.2,2.6,38.9,36.3,10.6,3.7,44.3,38.4,8.3,1.7,52.5,47.5,0.1,2.2,0.4,49.4,39.4,5.1,92.6,62183,32831,76834,5955,3138,5708,14057,8930,2952,639,3938,6185,1128,7302,3120,203,14.3,9.1,20.5,18.9,37.2,5.2,3.6,33.9,57.3,101771,9.4,5,9,22.2,14.1,4.7,1,6.2,9.8,1.8,11.5,4.9,0.3,0.0177157264558551,0.00103295458331945,420,58,0.003125,0.000432,55816,4.4,27,17,21,19,19,21,20,134510,"Hampton City","Hampton",44,32.5,"VA","Hampton city","137,148",1,"Metro - Counties in metro areas of 1 million population or more"
2021,51,51660,"Harrisonburg city, Virginia",3.1,10.1,16.2,26.3,0.172098522167488,0.363794669897032,0.399944413563091,0.337415690450834,0.308943989373478,0.34201537147737,0.400551217271475,0.283956460009465,0.12,0.301404853128991,0.258058779067182,0.317606716329668,0.332338520571307,0.174701046337818,0.190154922538731,0.155658267481736,0.0459719789842382,0.263103110457997,0.323342415985468,0.178217821782178,0.299276672694394,34.5,1.9,8.6,4.9,2.7,25.8,57.9,6.8,1.4,32.4,57.5,6,1.3,52.3,47.7,0,3.1,0.4,7.2,73.2,15.8,80.6,18569,24388,69164,510,1184,3856,6273,2477,651,370,712,3106,606,3217,1515,402,16.4,9.6,16.5,21.7,35.8,0.2,3.2,40.6,56,43385,2,4.8,15.5,25.2,10,2.6,1.5,2.9,12.5,2.4,12.9,6.1,1.6,0.0139700977122003,0.000784836950123612,254,70,0.004785,0.001295,48189,4.8,0,16,10,22,21,19,24,53016,"Harrisonburg City","Central Shenandoah",8,15,"VA","Harrisonburg city","51,814",3,"Metro - Counties in metro areas of fewer than 250,000 population"
2021,51,51670,"Hopewell city, Virginia",1,19.8,32.5,52.3,0.0853150735634311,0.0961837540375643,0.111275088547816,0.114132516277288,0.118655811536463,0.108831400535236,0.108589951377634,0.0973392827631796,0,0.539393939393939,0.239856279029007,0.346366399557889,0.398790322580645,0.208376963350785,0.369260204081633,0.279490806223479,0.261019283746556,0.149353049907579,0.309413045630011,0.75,0.166666666666667,11.4,1.8,18.4,9.5,4.6,34.7,32.8,14,4,40.6,39.6,9.3,0.8,55,45,0,1,0,44.3,47.4,3.5,94.2,10395,23314,57370,709,367,654,2203,987,387,106,605,1234,300,1435,667,18,23.9,7.9,25.1,19.5,23.7,1.3,5.2,38.7,54.9,16847,7.3,3.8,6.8,22.8,10.2,4,1.1,6.3,12.8,3.1,14.8,6.9,0.2,0.0277350798636637,0.00200494553231304,28,9,0.001242,0.000398,38293,5.1,100,16,48,25,24,31,20,22529,"Hopewell City","Crater",24,107.3,"VA","Hopewell city","23,033",1,"Metro - Counties in metro areas of 1 million population or more"
2021,51,51678,"Lexington city, Virginia",4,6.2,16.6,22.8,0.244978065111983,0.549367088607595,0.915082382762991,0.721621621621622,0.53384912959381,0.389949748743719,0.599416271433783,0.5,NA,0.468085106382979,0.228041714947856,0.248208802456499,0.254982115482882,0.392996108949416,0,0.158595641646489,0.034965034965035,0.188522317715553,0.768382352941177,NA,0.182608695652174,60.5,0.6,9.4,6.1,1.1,31.3,52.1,4.2,1.4,22.8,71.1,1.1,0.4,39.5,60.5,0,4,0.3,5.5,82.7,6.3,90.5,2377,23763,72448,36,116,346,1394,285,52,28,82,128,17,37,118,0,4.6,2.8,20.8,18.1,53.7,0,1.4,59.9,38.7,6688,1.4,4.4,13.1,52.8,10.8,2,1.1,3.1,4.9,0.6,1.4,4.5,0,0.023079355042681,NA,48,NA,0.006452,NA,54204,4.8,NA,18,5,20,21,13,18,7446,"Lexington City","Central Shenandoah",0,0,"VA","Lexington city","7,320",6,"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area"
2021,51,51680,"Lynchburg city, Virginia",2.5,9.7,20,29.7,0.209043214884526,0.385372596657312,0.49761862762392,0.353332409588472,0.33937363238512,0.341598045425753,0.47419455739756,0.159849258067049,0.105263157894737,0.648702594810379,0.176029853780366,0.22919474393531,0.256566820276498,0.206524435623915,0.244782168186424,0.146550853449147,0.0857479387514723,0.126093514328808,0.262783953600773,0.0625,0.303448275862069,38.3,1.3,11.1,6.6,2.3,35.5,44.6,6.1,2.3,39.3,50.9,7.5,0.7,54,46,0,2.5,0.3,28.5,63.6,5.1,93.4,33637,26513,70515,1013,2148,4664,12470,3501,1621,672,987,4148,364,3631,1542,196,12.9,5.8,18.7,21,41.6,0.2,3.6,39.8,56.4,63712,2.7,5.8,12.6,33.7,9.5,4.4,1.8,2.7,11.2,1,9.8,4.2,0.5,0.0217966859907792,0.00107271648331584,408,101,0.004975,0.00123,50612,4.7,30,18,13,21,20,21,18,82168,"Lynchburg City","Central Virginia",31,38,"VA","Lynchburg city","79,009",2,"Metro - Counties in metro areas of 250,000 to 1 million population"
2021,51,51683,"Manassas city, Virginia",5.6,9.4,20.6,30,0.196826718475345,0.334874981933805,0.285534788754515,0.310708197737486,0.354270394484872,0.309049773755656,0.338097497331277,0.35873265252684,0,0.440830061693775,0.0561718363597824,0.0886026844596167,0.0946831200487508,0.0703402742508888,0.104716701275586,0.0515155827522414,0.063041385948027,0.0369615713761767,0.0799209770114943,0.0930232558139535,0.0536159600997506,32.1,0.9,11.8,5.6,3.2,46.8,32.7,7.5,1,51.9,38.7,5.8,0.7,50,50,0,5.6,0.3,13.2,57.6,27.4,69.6,14234,39460,120353,2015,1361,1949,4172,4264,1211,338,1019,2162,237,802,3463,9,10.6,13.8,18.6,18,39,0.4,3.7,25.7,70.3,31125,8.8,5.9,8.5,18.1,18.5,5.3,1.5,4.4,9.4,1,3.5,15.1,0,0.0128644623834273,0.00125327140698146,141,40,0.003436,0.000961,84405,4,29,17,39,20,17,13,18,41085,"Manassas City","Prince William",20,48.9,"VA","Manassas city","42,772",1,"Metro - Counties in metro areas of 1 million population or more"
2021,51,51685,"Manassas Park city, Virginia",11,14.6,22.3,36.9,0.179354548521309,0.238901429646351,0.285145360414178,0.198818897637795,0.315651135005974,0.153739612188366,0.264960106382979,0.23559670781893,0.137614678899083,0.452234206471495,0.0440221881269916,0.0774075579032913,0.0821332133213321,0.0416666666666667,0.0354654844838505,0.0530004380201489,0.0161943319838057,0.015869391483046,0.0524981897175959,0.479809976247031,0.00425985090521832,25.6,4.3,11.2,7,4.1,42.3,35.5,8.5,1.8,52,33.4,5.5,1,48.2,51.8,0,11,2.5,16.3,51.9,37.9,58.8,5459,37363,110185,992,585,919,1647,1798,355,16,658,981,225,444,1346,44,10.4,13.6,20.9,19.6,35.5,0,2.3,22.1,75.5,12760,9.9,5.8,9.2,16.5,18,3.5,0.2,6.6,9.8,2.2,4.4,13.4,0.4,0.00711199135758012,NA,NA,NA,NA,NA,83145,4,NA,16,NA,20,17,11,18,17478,"Manassas Park City","Prince William",4,22.2,"VA","Manassas Park city","17,219",1,"Metro - Counties in metro areas of 1 million population or more"
2021,51,51690,"Martinsville city, Virginia",1,21.4,31.2,52.6,0.135606788344541,0.22675005043373,0.249638205499276,0.254605263157895,0.186389723968297,0.237223168654174,0.301096933064697,0.136701718389331,0,0.308823529411765,0.253675344563553,0.401745569955038,0.411279229711142,0.383777239709443,0.407151095732411,0.284781516825716,0.207821229050279,0.183293878931349,0.318527275798007,0,0.161764705882353,22.1,2.4,15.1,12.9,3.2,32.8,35.9,15.8,3.2,40.5,38.1,9.1,1.8,54.9,45.1,0.1,0.9,0.6,45.3,45.4,5,92.8,7065,23592,54571,139,207,363,1341,757,180,41,348,595,205,1140,213,19,25.9,5.1,22.2,18.6,28.2,0,3.1,43.2,53.7,10072,2.5,3.7,6.5,24.2,13.6,3.2,0.7,6.3,10.7,3.7,20.5,3.8,0.3,0.0339579784213515,0.00159000567859171,54,1,0.00431,7.8e-05,37814,5,0,15,56,25,23,32,15,12554,"Martinsville City","West Piedmont",6,48.6,"VA","Martinsville city","13,485",4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area"
