"Year","State_fip","FIPS","County","total_asian_pacific_pop","DSW_male","DSW_female","total_DSW","BA_higher_ratio_male","BA_higher_ratio_female","BA_higher_ratio_2534","BA_higher_ratio_3544","BA_higher_ratio_4564","BA_higher_ratio_65","BA_higher_ratio_white","BA_higher_ratio_black","BA_higher_ratio_native","BA_higher_ratio_asian_pacific","below_poverty_ratio","below_poverty_ratio_male","below_poverty_ratio_female","below_poverty_ratio_2534","below_poverty_ratio_3544","below_poverty_ratio_4564","below_poverty_ratio_65","below_poverty_ratio_white","below_poverty_ratio_black","below_poverty_ratio_native","below_poverty_ratio_asian_pacific","BA_higher_ratio","male_seperated","female_divorced","female_widowed","female_seperated","female_married","female_never_married","male_divorced","male_widowed","male_married","male_never_married","female_nospouse_withchildren","male_nospouse_withchildren","total_female_pop","total_male_pop","total_pacific_pop","total_asian_pop","total_native","total_black","total_white","foreign_born","US_born","total_housing_unitsE","per_capita_income","mean_household_income","public_admin","other_services","arts_ent_rec","edu_health_social","prof_scientific","finance_insurance","information","transportation","retail_trade","wholesale_trade","manufacturing","construction","agriculture_mining","production_pe","natural_resources_pe","sales_pe","service_pe","management_pe","armed_forces_pe","unemployed_pop_pe","not_in_labor_force_pe","employed_pop_pe","veterans_pe","public_admin_pe","other_services_pe","arts_ent_rec_pe","edu_health_social_pe","prof_scientific_pe","finance_insurance_pe","information_pe","transportation_pe","retail_trade_pe","wholesale_trade_pe","manufacturing_pe","construction_pe","agriculture_mining_pe","drive_alone","carpool","public_transportation","walk","total_death_rate","DOD_death_rate","Mental_health_providers","Primary_care_physicians","MHP_ratio","PCP_ratio","Median_household_income","Avg_mentally_unhealthy_days","Alcohol_impaired_driving_deaths","Excessive_drinking","Teen_birth_rate","Poor_fair_health","Adult_smoking","Children_in_poverty","Severe_housing_problems","Health_rank_population","State","County_Name","Population_2020","RUCC_2023","Description"
2017,51,51069,"Frederick County, Virginia",1.5,13.6,21.4,35,0.175817841187491,0.293723650210798,0.307933616676786,0.317259355799665,0.271775244984649,0.232040831873238,0.276738294079009,0.198395006687472,0.234177215189873,0.543646408839779,0.055675479020131,0.0545158012940484,0.0665033616511179,0.0700335143880735,0.0356615319687698,0.0461279000866038,0.0596,0.0570024374735057,0.0524102232287286,0.0218340611353712,0.0351307189542484,27.7,2,10.1,9.1,2.2,55.7,22.9,9.1,2.5,58.5,27.9,4.8,2.4,50.8,49.2,0.1,1.4,0.3,4,91.3,6.1,92.3,33091,32554,86541,2528,2180,2884,10402,4352,1922,828,2547,5620,937,4337,3573,611,13.7,11.5,24.2,13.3,37.3,0.1,2.8,33.1,64.1,10.6,5.9,5.1,6.8,24.3,10.2,4.5,1.9,6,13.2,2.2,10.2,8.4,1.4,83,10.5,0.2,0.9,1126.52951909074,70.3034766743108,30,37,NA,NA,69991,3.1,27,17,28,13,15,11,14,83199,"VA","Frederick County","91,419",3,"Metro - Counties in metro areas of fewer than 250,000 population"
2017,51,51071,"Giles County, Virginia",0.3,18.6,31.1,49.7,0.126677142511785,0.16444515818211,0.159933591588268,0.216007714561234,0.177375753794968,0.138585393904543,0.167756731504289,0.195652173913043,0,0.743589743589744,0.112580393099717,0.126659984966174,0.104662457503643,0.137244050913116,0.126760563380282,0.108113848768054,0.0687250996015936,0.109338134856575,0.121052631578947,0,0.272727272727273,17,2.9,12.2,13.4,5.5,49.9,19.1,11.6,4.1,53,28.4,5.1,3.2,51.1,48.9,0.1,0.2,0.2,2.4,96.7,1.2,98.4,8346,25004,58725,401,266,533,2076,502,308,92,273,809,52,1617,515,101,21.4,12.3,20.8,20.4,25.2,0,2.8,42.5,54.7,8.4,5.3,3.5,7.1,27.5,6.7,4.1,1.2,3.6,10.7,0.7,21.4,6.8,1.3,83.4,12.2,0.1,1,1890.82538638606,98.6517592897073,1,9,NA,NA,46727,3.3,15,17,42,13,15,18,10,16708,"VA","Giles County","16,787",3,"Metro - Counties in metro areas of fewer than 250,000 population"
2017,51,51073,"Gloucester County, Virginia",0.6,15.2,23.8,39,0.150344676660466,0.246106602325071,0.275941761035359,0.199480642115203,0.21947251241651,0.230558096980787,0.235619233876111,0.185661002900953,0,0.179487179487179,0.086860718171926,0.0721771678103556,0.121154418327879,0.0640818524501885,0.113907958301551,0.0602884615384615,0.0774448841153194,0.0814663320008677,0.153770167928877,0.298850574712644,0,22.8,2.1,12.4,9.1,2.3,56,20.1,10.5,2.6,60.6,24.2,4.3,1.8,50.8,49.2,0,0.6,0.2,8.4,87.7,2.4,95.7,16334,32271,79563,1388,689,1746,3409,1762,843,223,889,2495,379,2127,1573,247,14.2,14.7,22.7,18,30.4,1.2,2,38.8,58,15.9,7.8,3.9,9.8,19.2,9.9,4.7,1.3,5,14,2.1,12,8.9,1.4,83.8,9.4,0.4,0.4,1517.22606668394,74.0110276431188,48,21,NA,NA,63742,3.3,40,18,22,12,16,15,14,37143,"VA","Gloucester County","38,711",1,"Metro - Counties in metro areas of 1 million population or more"
2017,51,51075,"Goochland County, Virginia",1.2,12.4,19.5,31.9,0.283105441864733,0.392301392301392,0.260758196721311,0.452534191472245,0.401818181818182,0.386178861788618,0.453672188185463,0.0696047569080098,0,0.762931034482759,0.0533384131822078,0.0512673471728409,0.0759165256627186,0.0579819277108434,0.0830343413634034,0.0524246395806029,0.0391357521402364,0.0402238544945785,0.124101894186806,0.48,0.0542635658914729,38.9,2.4,10.7,7.5,1.3,61.3,19.1,6.4,3.6,61.6,26,2.9,1,51.3,48.7,0,1.2,0.2,16.5,79.7,4.2,94.7,9040,47610,127154,652,543,686,2233,1432,947,140,474,1376,404,516,1003,155,8.5,9.8,23.7,14.7,43.3,0.1,2,40.9,57.1,8.8,6.2,5.1,6.5,21.1,13.6,9,1.3,4.5,13,3.8,4.9,9.5,1.5,84.7,7.8,0.4,0.6,1193.33138344545,NA,15,19,NA,NA,86257,3,56,17,12,11,13,10,12,22253,"VA","Goochland County","24,727",1,"Metro - Counties in metro areas of 1 million population or more"
2017,51,51077,"Grayson County, Virginia",0.2,19.4,31.4,50.8,0.0918095238095238,0.134166948293342,0.13483831604637,0.178630136986301,0.122967903293039,0.105997210599721,0.126760563380282,0.0607375271149675,0,0.72972972972973,0.202339803243818,0.181946006749156,0.231818783944893,0.285331547220362,0.179264214046823,0.155682067002409,0.0743208610968734,0.187565564025456,0.413114754098361,0,0,12.8,2.2,13.2,13.8,4.4,53.2,15.4,12.8,4.4,54.9,25.8,5,1.7,49.8,50.2,0,0.2,0.3,3.8,93.3,1.9,97.6,9218,20525,45748,383,445,427,1461,382,158,77,322,903,104,1202,324,321,24.2,11.3,22.3,19.2,23.1,0,3.9,47.2,48.9,8.3,5.9,6.8,6.6,22.4,5.9,2.4,1.2,4.9,13.9,1.6,18.5,5,4.9,83,9.5,0.9,3,1584.77276538655,NA,1,4,NA,NA,37684,3.7,22,14,40,17,19,29,12,16012,"VA","Grayson County","15,333",9,"Nonmetro - Urban population of fewer than 5,000, not adjacent to a metro area"
2017,51,51079,"Greene County, Virginia",1.3,8.6,19.9,28.5,0.158517098114414,0.297631158261881,0.265510597302505,0.280238500851789,0.288784165881244,0.218562874251497,0.269082167081652,0.243617021276596,0,0.544444444444444,0.0936730093830267,0.0897639721169133,0.119836121543189,0.137055837563452,0.0905452726363182,0.106923392052438,0.0170487948265726,0.0846752306857246,0.202054794520548,0,0,26.7,1.1,9.1,8.2,2.6,56.3,23.8,6.3,1.2,63.1,28.3,5,1.2,51.7,48.3,0,1.3,0.2,6.1,87,4.5,94.8,8091,30215,80072,585,613,577,2234,1328,338,230,472,1203,143,505,889,92,7.2,11.8,23.7,18.5,38.7,0.4,4.1,34.1,61.3,10.6,6.4,6.7,6.3,24.3,14.4,3.7,2.5,5.1,13.1,1.6,5.5,9.7,1,80.2,11.9,0.8,0.4,1143.5738527372,73.7789582411096,6,3,NA,NA,60406,3.2,0,17,25,13,17,14,11,19162,"VA","Greene County","20,552",3,"Metro - Counties in metro areas of fewer than 250,000 population"
2017,51,51081,"Greensville County, Virginia",0.1,22.7,25.4,48.1,0.0435203094777563,0.106836248012719,0.0554968287526427,0.0720984759671747,0.0881226053639847,0.0723032069970845,0.119744853580748,0.0462301587301587,0,0,0.170295398375897,0.252728066346574,0.353708231458843,0.435051546391753,0.192,0.244194756554307,0.161512027491409,0.0981678971834837,0.225671140939597,0,NA,7.5,4.3,8.8,13.2,3.4,48.8,25.8,14.3,4.1,31.9,45.4,7.4,1.7,35.9,64.1,0,0.1,0.3,57.9,39.6,2.7,96.8,4169,16835,49501,491,184,286,961,170,83,4,166,495,185,702,126,159,21.4,9.1,24,25.5,19.9,0,2.5,56.9,40.7,9.5,12.2,4.6,7.1,24,4.2,2.1,0.1,4.1,12.3,4.6,17.5,3.1,4,83.3,8.7,0.7,0.4,1690.04368820418,NA,14,6,NA,NA,40252,3.6,38,15,79,22,22,29,14,11885,"VA","Greensville County","11,391",6,"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area"
2017,51,51083,"Halifax County, Virginia",0.7,17.1,28.8,45.9,0.100090881551045,0.174863795805657,0.219619326500732,0.155820105820106,0.171556439582297,0.119358974358974,0.196214631659444,0.0863054412437129,0,0.402298850574713,0.187325011665889,0.221811936453413,0.291041382446567,0.214808437365476,0.268401486988848,0.210331050228311,0.185714285714286,0.118725175862564,0.300220390172231,0,0,15.9,3,9.8,15.8,3.2,44.4,26.8,10.4,3.7,49.9,33,5.4,1.8,53.1,46.9,0,0.7,0.3,36,60.7,1.7,97.6,18168,21155,50770,799,654,987,3536,683,339,130,763,2090,269,2693,1050,433,20.2,10.7,22.3,19.2,27.6,0.1,2.6,46.8,50.5,8.4,5.5,4.5,6.8,24.5,4.7,2.3,0.9,5.3,14.5,1.9,18.7,7.3,3,83.2,7.2,0.3,1.1,1897.89257363904,52.3834468308015,25,16,NA,NA,40432,3.8,33,13,42,19,19,26,12,35125,"VA","Halifax County","34,022",6,"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area"
2017,51,51085,"Hanover County, Virginia",1.6,11.4,20.4,31.8,0.24353937575267,0.390622885141171,0.42545118949959,0.471010534529848,0.402179092150821,0.237201984751301,0.386519254738819,0.269109000452284,0.658333333333333,0.569113441372736,0.0575698646634354,0.0578965399109284,0.0722171113155474,0.0677865846445049,0.0588605886058861,0.0469207164775566,0.0392667194749349,0.0504599659284497,0.106320590790617,0.117647058823529,0.0879478827361563,37.9,1.5,10.6,8.5,1.3,58.2,21.5,7.2,2.7,60.7,27.9,4.3,1.4,51.8,48.2,0.1,1.5,0.2,9.2,86.7,3.7,95.3,40325,37924,101072,3352,2679,4082,12130,6394,5953,974,2798,5521,2025,3079,4745,592,7.1,8.9,24.9,13.8,45.4,0.2,2.3,32,65.6,8.9,6.2,4.9,7.5,22.3,11.8,11,1.8,5.2,10.2,3.7,5.7,8.7,1.1,83.8,5.5,0.3,1.6,1282.8929372504,61.5460364352536,121,75,NA,NA,81900,3,30,17,13,10,13,7,11,103227,"VA","Hanover County","109,979",1,"Metro - Counties in metro areas of 1 million population or more"
2017,51,51087,"Henrico County, Virginia",8,13.1,26.2,39.3,0.28517472390557,0.412399590096195,0.445181428014046,0.489838742786762,0.424078278608227,0.322833100802232,0.472194412927243,0.255287863363873,0.209923664122137,0.652637392985363,0.104368463344899,0.146914870500098,0.178543692910765,0.181654743623357,0.130689990281827,0.110544217687075,0.0672692413037524,0.074631300307925,0.165994009813709,0.00690846286701209,0.0430951556427719,42.1,2,14.4,9,2.8,42.6,31.1,9.1,2,51.1,35.7,7.7,1.7,53.9,46.1,0,8,0.2,29.5,57.5,12.2,86.5,135397,36497,90436,10621,8154,14506,39188,21827,20949,3281,9029,18811,3811,9697,8446,486,8.3,5.8,26.1,15.4,44.4,0.1,4.1,30.2,65.6,7.6,6.3,4.8,8.6,23.2,12.9,12.4,1.9,5.3,11.1,2.3,5.7,5,0.3,82.9,9.2,1.1,0.9,1238.86169126193,62.9556580847392,721,319,NA,NA,65524,3.2,33,16,21,13,16,13,15,325155,"VA","Henrico County","334,389",1,"Metro - Counties in metro areas of 1 million population or more"
2017,51,51089,"Henry County, Virginia",0.7,18.5,29.8,48.3,0.0916207364805496,0.126539698243878,0.100464576074332,0.173254985754986,0.139987121699936,0.101445556410914,0.14547703180212,0.0779883381924198,0,0.225108225108225,0.191815258696288,0.215342578749291,0.26503882496024,0.364076494795449,0.304600267976775,0.170966661082258,0.0873824451410658,0.163841807909605,0.213722187749313,0.741935483870968,0.0838323353293413,12.8,2.7,14.1,12.1,3.6,49.4,20.7,11.9,3.9,55.9,25.7,7.1,2.1,52.7,47.3,0,0.7,0.1,22.1,72,3.1,96.2,26243,21473,49275,1016,1128,1515,4731,1515,876,146,902,2975,334,3967,1439,115,20.8,9.6,25.8,17.2,26.6,0,4.6,47.3,48.1,9.9,4.9,5.5,7.3,22.9,7.3,4.2,0.7,4.4,14.4,1.6,19.2,7,0.6,87.3,8.6,0.6,0.3,1756.57058075456,95.3793980500212,1,31,NA,NA,36695,3.7,33,13,41,18,20,31,12,51881,"VA","Henry County","50,948",4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area"
2017,51,51091,"Highland County, Virginia",0,18.1,24.7,42.8,0.203921568627451,0.271966527196653,0.304347826086957,0.132352941176471,0.164179104477612,0.334109429569267,0.252019386106624,NA,0,NA,0.105914718019257,0.0650887573964497,0.142980935875217,0.188405797101449,0,0.124487004103967,0.0267175572519084,0.106549815498155,NA,0,NA,25,1.8,7.9,15.7,1.1,57.6,17.8,10.7,5.6,65.7,16.3,2.4,1,51.8,48.2,0,0,0.3,0,99.4,0.5,99,2069,32648,63724,95,51,56,188,43,37,76,63,81,0,30,89,96,6.7,23.1,26.6,15.1,28.4,0,0.3,53.2,46.6,15,10.5,5.6,6.2,20.8,4.8,4.1,8.4,7,9,0,3.3,9.8,10.6,72.7,10.3,0,12.8,1100.1100110011,NA,5,NA,NA,NA,42363,3.4,50,14,NA,14,15,24,10,2214,"VA","Highland County","2,232",8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area"
2017,51,51093,"Isle of Wight County, Virginia",0.9,14.9,22.6,37.5,0.173757860744434,0.287455410225922,0.29806907805276,0.296244784422809,0.27672518685903,0.219407265774379,0.297541500315192,0.155472212751449,0.132530120481928,0.688811188811189,0.10333631885356,0.1203125,0.148055654655726,0.175366769020812,0.0871617369414726,0.107992815446789,0.0734791524265209,0.082863759166345,0.153052234109503,0,0.0676923076923077,26.9,2.3,10.2,10.2,2.2,55.7,21.7,9.5,3.1,58.1,27.1,6.4,1.8,51.7,48.3,0.1,0.8,0.3,22.3,72.5,1.8,97,15358,33172,82906,1206,991,1102,3670,1964,905,197,924,1638,289,3097,1115,240,11.9,13.5,22.8,14.9,36.9,1,4.4,35.5,59.1,12.8,7,5.7,6.4,21.2,11.3,5.2,1.1,5.3,9.4,1.7,17.9,6.4,1.4,88.7,6.9,0.2,0.5,1416.73349371826,91.6485278955207,6,20,NA,NA,67480,3.2,38,17,18,13,15,13,14,36314,"VA","Isle of Wight County","38,606",1,"Metro - Counties in metro areas of 1 million population or more"
2017,51,51095,"James City County, Virginia",2.5,11.6,22.8,34.4,0.363504891535517,0.447951452475852,0.412065157371618,0.465208747514911,0.463813999505318,0.532263670064875,0.517318384832741,0.239519063439329,0,0.559139784946237,0.074865790897363,0.0924951536970368,0.0888200782268579,0.0840739424102382,0.0862068965517241,0.0885673111564789,0.01208841814414,0.0668699292026252,0.13946715564664,0,0.0410060142154183,47.9,1.4,12.7,8.7,1.4,54,23.1,7.5,2.7,61.8,26.7,4.7,1.6,52.3,47.7,0,2.5,0.2,13.1,80.3,6.1,91.3,32357,42047,104500,2191,1397,4585,8222,4118,1272,616,1161,4145,865,2511,1735,246,7.1,6.5,23.2,18.3,44.9,1,2.8,41.1,55.1,15.8,6.6,4.2,13.9,24.9,12.5,3.8,1.9,3.5,12.5,2.6,7.6,5.2,0.7,82.1,8.4,0.8,1.2,1449.85392585603,54.4375691810775,167,97,NA,NA,77668,3,36,17,19,12,13,10,13,73147,"VA","James City County","78,254",1,"Metro - Counties in metro areas of 1 million population or more"
2017,51,51097,"King and Queen County, Virginia",0,20,28.4,48.4,0.105561861520999,0.230038022813688,0.252539912917271,0.158780231335436,0.163836163836164,0.210800260247235,0.201305767138194,0.173245614035088,0,NA,0.155984117980715,0.195580110497238,0.212551363466567,0.132275132275132,0.155015197568389,0.159357628165534,0.115328467153285,0.1078777800873,0.276630434782609,0,NA,18.9,3.3,12.2,14.4,1.8,50.6,20.9,12.9,3.8,54.3,25.8,7,0,49.9,50.1,0,0,0.6,26.1,68.2,2.2,96.8,3477,25831,62929,218,158,161,634,405,128,16,115,243,36,447,472,124,15.6,18.7,17.4,20.5,27.7,0,2.5,43.3,54.2,11.4,6.9,5,5.1,20.1,12.8,4.1,0.5,3.6,7.7,1.1,14.2,15,3.9,82.7,7.1,0.2,0.4,1639.96948893974,NA,NA,3,NA,NA,47513,3.6,30,14,39,17,18,21,13,7158,"VA","King and Queen County","6,608",1,"Metro - Counties in metro areas of 1 million population or more"
2017,51,51099,"King George County, Virginia",1.2,11.2,20.1,31.3,0.234208271672249,0.324356388658204,0.269510582010582,0.349525404801787,0.383497884344147,0.308462532299742,0.36988679245283,0.187845303867403,0,0.446564885496183,0.057164273315449,0.0531077891424076,0.091596130592503,0.0800473186119874,0.0543130990415335,0.0589177643289427,0.0337289194253592,0.0496508130702962,0.110683349374398,0,0.0346020761245675,34.2,2,10.2,6.9,3,56.3,23.6,7.9,1.3,58.7,30,5,2.4,49.9,50.1,0.1,1.1,0.2,16.4,77.4,2.6,94.8,9925,35676,99932,2896,530,877,2098,1680,428,143,460,1453,234,527,1050,149,9.7,9.2,21.2,18.1,41.7,1.6,3.3,31.6,63.5,18.2,23.1,4.2,7,16.8,13.4,3.4,1.1,3.7,11.6,1.9,4.2,8.4,1.2,82.6,10.4,1.4,0.5,1069.70324361629,97.7685760294456,9,4,NA,NA,81128,3,10,19,28,11,14,10,10,25515,"VA","King George County","26,723",8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area"
2017,51,51101,"King William County, Virginia",1.1,10.6,21.9,32.5,0.0995313270843611,0.226763907734057,0.224054316197866,0.23605577689243,0.173344405231472,0.154068566707972,0.201558382032772,0.104645706241201,0.0504201680672269,0.713235294117647,0.109177020543732,0.127392344497608,0.136477894425551,0.110523221634333,0.102491506228766,0.0814349306101074,0.0365957446808511,0.0625451625853071,0.251005361930295,0.13953488372093,0.166666666666667,19,1.6,10.6,8.9,2.4,56.1,22,7.3,1.7,63.4,26,5.1,2.6,51.8,48.2,0,1.1,0.8,18.4,76.6,1.6,97.5,6760,31192,81515,502,460,268,1915,776,600,168,506,820,333,940,854,142,14.2,16.8,22.9,11.1,34.9,0,2.4,33.4,64.2,9.3,6.1,5.6,3.2,23.1,9.4,7.2,2,6.1,9.9,4,11.3,10.3,1.7,87.9,5.5,0.4,0.6,1181.95151410577,94.9012164610474,5,9,NA,NA,64651,3.2,21,18,25,14,16,12,14,16269,"VA","King William County","17,810",1,"Metro - Counties in metro areas of 1 million population or more"
2017,51,51103,"Lancaster County, Virginia",0.8,20,28.8,48.8,0.265709156193896,0.304225352112676,0.164690382081686,0.183967112024666,0.333441033925687,0.372836218375499,0.385986862683766,0.115532118887824,NA,0.202247191011236,0.109510086455331,0.113580916237463,0.177835051546392,0.12,0.117543859649123,0.19349164467898,0.0633431085043988,0.0998539370601514,0.13867642168274,NA,0.0561797752808989,31.9,1.7,12.4,14.3,2.1,49.6,21.7,12.7,5.6,56.8,23.3,2.5,1.7,53.7,46.3,0,0.8,0,28,70,2.6,96.2,7581,33997,70856,373,267,354,1163,510,236,62,184,462,74,202,324,173,9.6,9.6,21.9,28.3,30.5,0,2.1,51.4,46.5,13.3,8.5,6.1,8.1,26.5,11.6,5.4,1.4,4.2,10.5,1.7,4.6,7.4,3.9,81.3,9.4,0.4,1,2662.61824127058,NA,10,5,NA,NA,47098,3.4,58,12,32,15,14,26,15,10965,"VA","Lancaster County","10,919",9,"Nonmetro - Urban population of fewer than 5,000, not adjacent to a metro area"
2017,51,51105,"Lee County, Virginia",0.2,20.1,30.7,50.8,0.0675422138836773,0.133712165139743,0.094392523364486,0.147845234350425,0.106200897867565,0.104731182795699,0.116358208955224,0.0219675262655205,0,0.552631578947368,0.26189539913488,0.240162822252374,0.294678316123908,0.373887240356083,0.249297752808989,0.224181736661187,0.0927759442610928,0.266839609983004,0.0886075949367089,0,0,11.1,2.1,13.5,14.4,2.8,49.9,19.3,13.9,4.1,47.4,32.6,4.4,2.6,47.4,52.6,0,0.2,0.5,4.5,93.3,1.1,98.4,11782,18514,46481,522,403,484,2029,378,319,35,465,1093,97,904,414,416,15.8,13.4,21.2,20.1,29.6,0.3,4.8,57.9,37,8.3,6.9,5.3,6.4,26.8,5,4.2,0.5,6.2,14.5,1.3,12,5.5,5.5,86.6,8.6,0.2,1.7,1701.71867933062,67.842605156038,23,7,NA,NA,32135,3.9,19,15,53,20,20,36,15,24742,"VA","Lee County","22,173",8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area"
2017,51,51107,"Loudoun County, Virginia",17.3,8,16.7,24.7,0.391162602721272,0.575888306244444,0.593052214819387,0.691427522486692,0.587109012642923,0.443218272808931,0.593036658474261,0.494092432818596,0.400914634146341,0.724893487522824,0.036819969207165,0.0445686875585699,0.062979231987086,0.0634481850791457,0.039214735821619,0.0388642714007508,0.0433002567483173,0.0352800390621873,0.0618435155412647,0.0998970133882595,0.0260966301509556,59.8,1.4,9.6,5.3,1.8,58.9,24.4,5.6,1,63.4,28.5,4.6,1.6,51,49,0.1,17.2,0.3,7.6,67,23.9,73.4,126162,50456,151832,16844,9764,15962,33669,54250,15345,8299,7538,17850,2395,8377,10155,1080,5.1,4.5,19.9,13.2,57.3,0.5,2.9,23.9,72.7,7.9,8.4,4.8,7.9,16.7,26.9,7.6,4.1,3.7,8.9,1.2,4.2,5,0.5,77.2,9.2,3.7,1.7,545.476569124307,34.7760849943147,451,270,NA,NA,125900,2.6,30,19,9,9,12,4,12,375629,"VA","Loudoun County","420,959",1,"Metro - Counties in metro areas of 1 million population or more"
2017,51,51109,"Louisa County, Virginia",0.6,14.9,21.6,36.5,0.161051331804551,0.239155558979891,0.281424936386768,0.221163490471414,0.217159654602241,0.23547062539482,0.263064044776859,0.0945638432364096,0,0.496296296296296,0.117515858992556,0.11827491706332,0.168221046770601,0.106956788231689,0.146259541984733,0.131651731386215,0.108267137393351,0.107036011080332,0.158303351637947,0.152,0,23.2,1.5,9,9.5,3.1,54.6,23.8,8.5,4.9,57.8,27.3,4.6,2.2,51.2,48.8,0,0.6,0.4,15.2,78.5,3.1,96.1,17021,30237,75541,941,655,1065,3903,1741,1146,210,773,2091,501,1211,1690,398,12.7,11.9,23.9,16.5,35,0,4.8,37.6,57.6,11.9,5.8,4,6.5,23.9,10.7,7,1.3,4.7,12.8,3.1,7.4,10.4,2.4,80.4,11.4,0.6,0.9,1298.65169397655,57.2934570872006,5,5,NA,NA,57015,3.3,45,17,32,15,17,17,14,34602,"VA","Louisa County","37,596",8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area"
2017,51,51111,"Lunenburg County, Virginia",3.2,19.9,28.5,48.4,0.051672687293859,0.147114030971375,0.125,0.124581379772271,0.0968699406368052,0.0967102655568767,0.125239172029918,0.0744752877454299,0,0.0321100917431193,0.186001580749978,0.240176817288802,0.256237356709373,0.26302729528536,0.212631578947368,0.192446765769385,0.101547388781431,0.127775507424057,0.32601977750309,NA,0.00249376558603491,10.6,2.2,13.8,10.6,4.1,45.5,26.1,14.9,2.8,43.9,36.3,5,3.1,46.7,53.3,0,3.2,0.1,31,62.3,5.1,94.5,5981,18555,49463,416,172,186,1095,367,164,154,182,531,52,733,377,265,20.2,15.7,19.8,21.2,23.1,0.1,2.2,51.8,45.9,10.4,8.9,3.7,4,23.3,7.8,3.5,3.3,3.9,11.3,1.1,15.6,8,5.6,77.9,10.2,0.8,1.4,1767.09472066733,NA,4,3,NA,NA,38941,3.6,36,14,45,19,20,29,16,12299,"VA","Lunenburg County","11,936",9,"Nonmetro - Urban population of fewer than 5,000, not adjacent to a metro area"
2017,51,51113,"Madison County, Virginia",1.2,13.7,20,33.7,0.176950855707332,0.29144778314772,0.325105782792666,0.233407904548844,0.254254508509017,0.278867924528302,0.298666340389086,0.036,NA,0.327272727272727,0.0977495939989173,0.085820203892493,0.137865748709122,0.136445242369838,0.0896495517522412,0.11336032388664,0.0944206008583691,0.0975853304284677,0.178571428571429,NA,0,26.9,3.6,7,10.9,2.1,54,26,6.6,3.5,56.5,29.8,4.2,2,51.1,48.9,0,1.2,0,6.7,85.1,1.9,97.5,6027,29705,74941,328,475,505,1325,779,226,63,154,879,136,495,649,83,12.3,13.2,24.9,17.3,32.2,0,3.4,39.1,57.5,8.4,5.4,7.8,8.3,21.7,12.8,3.7,1,2.5,14.4,2.2,8.1,10.6,1.4,79.1,11,0.3,2.2,1584.83530142946,NA,3,7,NA,NA,53655,3.6,40,16,21,15,18,18,14,13134,"VA","Madison County","13,837",8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area"
2017,51,51115,"Mathews County, Virginia",0.3,15.8,22.7,38.5,0.202411917711043,0.283208020050125,0.241050119331742,0.386058981233244,0.245112237509051,0.270394484871697,0.296221662468514,0.0840764331210191,1,0.576923076923077,0.106477779047184,0.143465531008784,0.0967980295566502,0.207705192629816,0.03397341211226,0.12214983713355,0.0575539568345324,0.0841979249800479,0.304347826086957,0,0,26.9,1.7,6.9,14.4,1.4,54.8,22.4,8.8,5.3,58,26.2,2.8,1.6,51.5,48.5,0,0.3,0.3,10.5,85.9,1.1,98.8,5736,35252,80888,247,122,399,966,175,234,24,290,715,10,430,530,9,16.6,12,27.3,14.2,29.9,0.1,0.7,44.9,54.3,12.3,6,2.9,9.6,23.3,4.2,5.6,0.6,7,17.2,0.2,10.4,12.8,0.2,77,12.9,0.3,0.7,1720.8413001912,NA,2,5,NA,NA,56119,3.1,22,16,19,12,14,18,12,8862,"VA","Mathews County","8,533",1,"Metro - Counties in metro areas of 1 million population or more"
2017,51,51117,"Mecklenburg County, Virginia",0.1,20.5,29.5,50,0.116970021413276,0.199933549298114,0.223944591029024,0.172576090367116,0.187038465777582,0.164238941600962,0.213950642463798,0.126961667095446,0,0.0869565217391304,0.16866220735786,0.217754620526937,0.254156556124742,0.267561983471074,0.213789912077742,0.202728426395939,0.153442420500154,0.131113367897803,0.221570700759396,0,0.290322580645161,18.2,3.3,12,15.2,2.3,43.3,27.2,11.5,5.7,47.4,32.2,6.7,1.3,52.3,47.7,0,0.1,0.3,35.7,61.7,1.2,98.5,18877,22970,55354,893,609,984,3122,1122,509,114,782,1737,350,1284,916,317,16.2,9.2,22.1,20.3,32.2,0,2.6,48,49.4,10.9,7,4.8,7.7,24.5,8.8,4,0.9,6.1,13.6,2.7,10.1,7.2,2.5,80.1,11.1,0.2,1.6,2100.23238479414,57.0000438461876,18,21,NA,NA,33650,3.7,17,13,41,18,18,28,14,31081,"VA","Mecklenburg County","30,319",7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area"
